learner_id,archetype,event_index,question_id,concept_id,difficulty,difficulty_score,knowledge_before,fatigue_before,correct,guessed,total_response_time,reading_time,time_after_last_interaction,attempts,skip,option_changes,mouse_distance,mouse_speed,hover_time,typing_speed,backspaces,delete_frequency,pause_duration,question_number,session_duration,tab_switches
sim-00005,steady,21,heaps-item-21,heaps,easy,1,0.41634,0.496517,True,False,31.371,10.511,3.367,1,False,3,426.287,16.645,20.86,33.983,3,4,3.989,21,658.787,1
sim-00005,steady,22,advanced_ds-item-22,advanced_ds,easy,2,0.478613,0.514135,True,False,42.051,10.098,4.161,1,False,2,317.499,20.627,31.953,33.983,2,1,4.545,22,925.128,1
sim-00005,steady,23,application_protocols-item-23,application_protocols,easy,3,0.536464,0.533355,False,True,37.131,14.395,3.514,1,True,3,0,0,22.736,33.983,2,2,3.575,23,854.011,1
sim-00005,steady,24,congestion_control_net-item-24,congestion_control_net,medium,4,0.509322,0.554177,False,False,49.057,16.305,5.757,1,False,3,798.579,24.492,32.751,33.983,5,3,4.389,24,1177.361,0
sim-00005,steady,25,network_fundamentals-item-25,network_fundamentals,medium,5,0.484108,0.5766,True,False,53.712,17.657,3.832,1,True,3,0,0,36.056,33.983,3,3,3.206,25,1342.812,1
sim-00005,steady,26,congestion_control_net-item-26,congestion_control_net,medium,6,0.541569,0.600625,True,False,59.661,15.218,3.96,1,False,3,323.446,11.053,44.443,33.983,2,2,4.759,26,1551.194,1
sim-00005,steady,27,sorting_searching-item-27,sorting_searching,medium,7,0.594948,0.626252,False,False,66.692,23.025,3.741,1,True,3,0,0,43.667,33.983,3,0,5.768,27,1800.676,1
sim-00005,steady,28,hash_tables-item-28,hash_tables,hard,8,0.563652,0.65348,False,False,69.023,26.659,4.576,1,True,3,391.665,7.368,42.364,33.983,3,2,4.475,28,1932.641,1
sim-00005,steady,29,memory_management-item-29,memory_management,hard,9,0.534579,0.68231,False,False,80.693,29.556,3.847,1,True,4,207.393,2.826,51.137,33.983,4,3,5.578,29,2340.102,1
sim-00005,steady,30,hash_tables-item-30,hash_tables,hard,10,0.507571,0.712742,False,False,84.926,28.752,5.062,1,True,3,0,0,56.174,33.983,3,1,5.58,30,2547.772,1
sim-00006,rapid,1,scheduling-item-1,scheduling,easy,1,0.491502,0.0,True,False,14.985,5.74,0.514,1,False,0,816.477,117.439,9.245,60.613,2,0,0.045,1,14.985,0
sim-00006,rapid,2,heaps-item-2,heaps,easy,2,0.536626,0.025783,True,False,20.503,6.885,0.928,1,False,0,1089.603,33.385,13.617,60.613,1,0,1.021,2,41.006,0
sim-00006,rapid,3,solid_principles-item-3,solid_principles,easy,3,0.575302,0.053909,True,False,25.298,7.7,0.538,1,False,1,599.817,94.705,17.598,60.613,1,1,1.23,3,75.893,0
sim-00006,rapid,4,classes_and_objects-item-4,classes_and_objects,medium,4,0.60845,0.084379,True,False,40.057,12.282,0.696,1,False,1,1400.136,88.011,27.775,60.613,1,1,1.241,4,160.228,0
sim-00006,rapid,5,normalization-item-5,normalization,medium,5,0.636861,0.117194,True,False,41.3,15.218,1.122,1,False,1,1701.053,71.747,26.083,60.613,3,1,1.879,5,206.502,0
sim-00006,rapid,6,routing-item-6,routing,medium,6,0.661211,0.152352,True,False,52.226,19.851,1.307,1,False,1,1366.391,37.872,32.375,60.613,1,0,1.161,6,313.358,0
sim-00006,rapid,7,transport_protocols-item-7,transport_protocols,medium,7,0.682082,0.189854,False,False,52.156,16.448,1.046,1,False,1,1210.654,37.899,35.709,60.613,1,1,2.449,7,365.095,0
sim-00006,rapid,8,transport_protocols-item-8,transport_protocols,hard,8,0.601444,0.2297,False,False,65.711,18.266,2.982,1,False,2,1817.655,50.157,47.445,60.613,4,1,1.932,8,525.689,0
sim-00006,rapid,9,network_fundamentals-item-9,network_fundamentals,hard,9,0.532331,0.271889,False,False,70.038,23.283,2.287,2,False,2,1234.226,51.183,46.755,60.613,2,0,2.192,9,630.338,0
sim-00006,rapid,10,deadlocks-item-10,deadlocks,hard,10,0.473095,0.316423,False,True,78.816,26.502,3.641,1,False,1,1483.397,34.522,52.313,60.613,1,2,3.189,10,788.155,0
sim-00006,rapid,11,routing-item-11,routing,easy,1,0.422325,0.363301,True,False,36.34,11.705,2.566,1,False,2,1010.594,42.526,24.636,60.613,2,1,2.738,11,399.744,1
sim-00006,rapid,12,deadlocks-item-12,deadlocks,easy,2,0.477336,0.389083,True,False,35.008,8.657,2.257,1,False,2,858.939,16.812,26.351,60.613,3,2,3.356,12,420.1,0
sim-00006,rapid,13,distributed_databases-item-13,distributed_databases,easy,3,0.524484,0.41721,False,False,47.057,13.838,2.315,2,False,2,627.359,37.689,33.219,60.613,3,0,3.602,13,611.736,1
sim-00006,rapid,14,advanced_ds-item-14,advanced_ds,medium,4,0.46637,0.44768,False,False,43.165,14.841,3.146,1,False,2,1222.072,23.864,28.324,60.613,2,3,3.319,14,604.311,0
sim-00006,rapid,15,transactions_acid-item-15,transactions_acid,medium,5,0.416561,0.480494,True,False,54.333,13.09,3.529,1,False,2,1787.718,15.762,41.243,60.613,4,1,3.923,15,814.989,0
sim-00006,rapid,16,sql_basics-item-16,sql_basics,medium,6,0.472395,0.515652,False,False,56.43,21.06,2.627,2,False,2,827.707,30.919,35.369,60.613,2,0,3.679,16,902.874,1
sim-00006,rapid,17,normalization-item-17,normalization,medium,7,0.421725,0.553154,False,False,71.048,22.976,3.975,1,False,2,1042.062,17.262,48.072,60.613,2,2,4.215,17,1207.821,1
sim-00006,rapid,18,distributed_databases-item-18,distributed_databases,hard,8,0.378296,0.593,False,False,78.209,24.685,3.68,1,False,3,1250.25,10.564,53.524,60.613,3,2,4.57,18,1407.771,1
sim-00006,rapid,19,network_security-item-19,network_security,hard,9,0.341074,0.63519,False,False,81.214,31.059,3.892,1,False,2,897.178,28.968,50.156,60.613,2,1,5.752,19,1543.071,1
sim-00006,rapid,20,design_patterns-item-20,design_patterns,hard,10,0.309171,0.679724,False,True,84.986,21.104,4.663,1,False,2,973.282,12.45,63.882,60.613,2,2,5.102,20,1699.724,1
sim-00006,rapid,21,graphs-item-21,graphs,easy,1,0.281828,0.726601,True,False,42.384,11.629,4.374,1,True,2,382.234,6.473,30.755,60.613,1,3,6.637,21,890.062,0
sim-00006,rapid,22,dynamic_programming-item-22,dynamic_programming,easy,2,0.356918,0.752384,False,False,50.042,13.748,5.787,1,False,3,525.095,33.48,36.294,60.613,3,3,5.72,22,1100.926,1
sim-00006,rapid,23,indexing_optimization-item-23,indexing_optimization,easy,3,0.322751,0.78051,False,False,51.409,14.756,4.983,1,False,3,443.24,7.039,36.653,60.613,4,1,6.217,23,1182.416,1
sim-00006,rapid,24,stacks_and_queues-item-24,stacks_and_queues,medium,4,0.293467,0.810981,False,False,55.446,15.796,6.058,2,True,3,125.713,2.601,39.649,60.613,4,2,6.725,24,1330.694,1
sim-00006,rapid,25,transport_protocols-item-25,transport_protocols,medium,5,0.268368,0.843795,False,False,61.916,16.291,5.237,2,True,3,308.968,7.343,45.625,60.613,4,1,6.482,25,1547.896,1
sim-00006,rapid,26,processes_threads-item-26,processes_threads,medium,6,0.246856,0.878953,False,False,75.479,27.334,6.434,2,True,4,365.342,4.779,48.145,60.613,4,3,6.616,26,1962.459,1
sim-00006,rapid,27,synchronization-item-27,synchronization,medium,7,0.228419,0.916455,False,False,77.813,29.278,6.234,2,True,3,0,0,48.535,60.613,3,1,6.633,27,2100.953,1
sim-00006,rapid,28,solid_principles-item-28,solid_principles,hard,8,0.212616,0.956301,False,False,87.765,23.646,6.918,1,True,3,0,0,64.119,60.613,4,1,7.096,28,2457.407,1
sim-00006,rapid,29,advanced_ds-item-29,advanced_ds,hard,9,0.199072,0.998491,False,False,81.371,22.213,6.722,1,True,4,0,0,59.158,60.613,7,4,7.536,29,2359.748,1
sim-00006,rapid,30,sql_basics-item-30,sql_basics,hard,10,0.187464,1.0,False,False,92.653,28.51,7.217,1,True,3,0,0,64.143,60.613,6,2,7.853,30,2779.602,1
sim-00007,careful,1,network_security-item-1,network_security,easy,1,0.377981,0.0,True,False,20.265,7.214,0,1,False,1,690.376,59.676,13.051,27.742,1,2,0,1,20.265,0
sim-00007,careful,2,solid_principles-item-2,solid_principles,easy,2,0.412014,0.033001,True,False,18.318,6.475,1.104,1,False,2,324.944,22.121,11.842,27.742,1,2,0.991,2,36.635,0
sim-00007,careful,3,transactions_acid-item-3,transactions_acid,easy,3,0.444841,0.069002,True,False,30.586,9.42,1.319,1,False,1,452.352,49.51,21.166,27.742,2,1,1.249,3,91.757,1
sim-00007,careful,4,divide_and_conquer-item-4,divide_and_conquer,medium,4,0.476506,0.108003,True,False,36.507,11.533,1.913,1,False,2,1136.753,12.578,24.974,27.742,1,0,2.204,4,146.028,1
sim-00007,careful,5,graph_algorithms-item-5,graph_algorithms,medium,5,0.507049,0.150004,True,False,49.877,14.53,0.846,1,False,2,766.954,27.619,35.348,27.742,5,0,1.463,5,249.386,0
sim-00007,careful,6,inheritance_polymorphism-item-6,inheritance_polymorphism,medium,6,0.53651,0.195005,True,False,50.576,17.512,1.49,1,False,2,932.754,40.167,33.064,27.742,1,1,1.977,6,303.456,1
sim-00007,careful,7,graph_algorithms-item-7,graph_algorithms,medium,7,0.564927,0.243006,False,False,56.946,19.656,2.19,2,False,2,1425.219,35.966,37.29,27.742,3,3,2.618,7,398.622,0
sim-00007,careful,8,sorting_searching-item-8,sorting_searching,hard,8,0.544772,0.294008,False,False,61.376,19.237,2.665,1,False,3,925.121,16.088,42.139,27.742,4,4,2.407,8,491.006,1
sim-00007,careful,9,heaps-item-9,heaps,hard,9,0.525331,0.348009,False,False,63.841,16.588,2.781,2,False,3,604.722,5.285,47.253,27.742,3,3,2.068,9,574.573,1
sim-00007,careful,10,classes_and_objects-item-10,classes_and_objects,hard,10,0.506579,0.405011,False,False,75.705,27.648,1.977,1,False,3,604.694,6.525,48.057,27.742,4,3,2.929,10,757.054,1
sim-00007,careful,11,inheritance_polymorphism-item-11,inheritance_polymorphism,easy,1,0.48849,0.465012,True,False,32.622,12.532,2.539,1,False,2,302.295,15.514,20.091,27.742,2,0,3.842,11,358.847,1
sim-00007,careful,12,arrays_and_lists-item-12,arrays_and_lists,easy,2,0.518609,0.498013,True,False,38.715,9.764,3.863,1,True,2,184.754,10.352,28.951,27.742,3,2,3.942,12,464.586,1
sim-00007,careful,13,normalization-item-13,normalization,easy,3,0.54766,0.534014,False,False,45.519,14.86,3.952,1,False,3,459.186,6.155,30.659,27.742,3,1,4.457,13,591.751,1
sim-00007,careful,14,scheduling-item-14,scheduling,medium,4,0.528117,0.573015,False,False,50.776,17.45,3.713,2,True,3,118.772,1.669,33.326,27.742,4,3,4.264,14,710.864,1
sim-00007,careful,15,memory_management-item-15,memory_management,medium,5,0.509266,0.615016,True,False,54.763,21.4,3.335,1,True,3,0,0,33.362,27.742,4,3,5.193,15,821.439,1
sim-00007,careful,16,processes_threads-item-16,processes_threads,medium,6,0.538648,0.660018,False,False,65.861,26.158,4.572,1,True,3,0,0,39.703,27.742,1,1,5.425,16,1053.769,1
sim-00007,careful,17,graph_algorithms-item-17,graph_algorithms,medium,7,0.519424,0.708019,False,False,66.662,16.508,4.744,1,True,3,0,0,50.154,27.742,4,3,5.19,17,1133.259,1
sim-00007,careful,18,graph_algorithms-item-18,graph_algorithms,hard,8,0.500881,0.75902,False,False,71.456,23.584,6.089,1,True,3,0,0,47.872,27.742,3,4,5.851,18,1286.211,1
sim-00007,careful,19,transport_protocols-item-19,transport_protocols,hard,9,0.482994,0.813022,False,False,81.632,21.054,5.489,1,True,4,0,0,60.578,27.742,5,2,5.645,19,1551.014,1
sim-00007,careful,20,memory_management-item-20,memory_management,hard,10,0.465741,0.870023,False,False,81.45,30.212,6.351,1,True,4,0,0,51.239,27.742,6,4,6.472,20,1629.007,1
sim-00007,careful,21,arrays_and_lists-item-21,arrays_and_lists,easy,1,0.449099,0.930025,True,False,50.406,13.965,6.06,1,True,4,0,0,36.441,27.742,4,3,7.131,21,1058.526,1
sim-00007,careful,22,routing-item-22,routing,easy,2,0.480613,0.963026,False,False,44.8,13.847,6.264,2,True,4,0,0,30.954,27.742,4,3,7.179,22,985.604,1
sim-00007,careful,23,dynamic_programming-item-23,dynamic_programming,easy,3,0.463444,0.999027,True,False,54.532,20.06,6.801,1,True,4,0,0,34.472,27.742,5,4,8.214,23,1254.244,1
sim-00007,careful,24,deadlocks-item-24,deadlocks,medium,4,0.49445,1.0,False,False,60.429,14.724,7.038,1,True,4,0,0,45.705,27.742,3,4,6.52,24,1450.3,1
sim-00007,careful,25,graph_algorithms-item-25,graph_algorithms,medium,5,0.476791,1.0,True,False,65.563,20.114,6.69,1,True,5,0,0,45.449,27.742,5,3,7.68,25,1639.083,1
sim-00007,careful,26,ip_addressing-item-26,ip_addressing,medium,6,0.507324,1.0,False,False,68.961,25.988,6.143,1,True,4,0,0,42.973,27.742,4,3,7.845,26,1792.995,1
sim-00007,careful,27,network_fundamentals-item-27,network_fundamentals,medium,7,0.48921,1.0,False,False,85.408,22.948,6.237,1,True,5,0,0,62.459,27.742,6,5,7.88,27,2306.004,1
sim-00007,careful,28,design_patterns-item-28,design_patterns,hard,8,0.471736,1.0,True,False,77.653,20.122,7.101,1,True,4,0,0,57.531,27.742,4,3,7.186,28,2174.287,1
sim-00007,careful,29,divide_and_conquer-item-29,divide_and_conquer,hard,9,0.502448,1.0,False,False,85.043,28.683,6.15,1,True,4,0,0,56.359,27.742,4,5,7.31,29,2466.236,1
sim-00007,careful,30,trees_and_bst-item-30,trees_and_bst,hard,10,0.484506,1.0,False,False,95.242,30.855,6.038,1,True,5,0,0,64.387,27.742,6,3,7.534,30,2857.262,1
sim-00008,fatigable,1,concurrency_control-item-1,concurrency_control,easy,1,0.105176,0.0,True,False,21.589,5.586,1.275,1,False,1,464.507,38.462,16.003,34.536,1,2,0.535,1,21.589,0
sim-00008,fatigable,2,sql_basics-item-2,sql_basics,easy,2,0.16734,0.068465,False,False,25.444,8.414,0.492,2,False,2,445.161,19.228,17.029,34.536,2,4,1.244,2,50.887,0
sim-00008,fatigable,3,hash_tables-item-3,hash_tables,easy,3,0.14845,0.143154,False,False,32.142,12.172,1.202,2,False,2,273.39,34.25,19.97,34.536,3,1,1.921,3,96.425,1
sim-00008,fatigable,4,divide_and_conquer-item-4,divide_and_conquer,medium,4,0.132564,0.224067,True,False,38.068,14.306,1.043,1,True,2,257.51,9.962,23.762,34.536,3,2,1.6,4,152.271,1
sim-00008,fatigable,5,synchronization-item-5,synchronization,medium,5,0.190373,0.311204,False,False,49.211,15.16,3.407,1,False,2,794.716,28.704,34.051,34.536,4,1,3.188,5,246.055,1
sim-00008,fatigable,6,graphs-item-6,graphs,medium,6,0.16782,0.404566,False,False,60.989,18.949,3.446,2,True,3,180.957,8.238,42.039,34.536,3,1,3.944,6,365.932,1
sim-00008,fatigable,7,advanced_ds-item-7,advanced_ds,medium,7,0.148854,0.504151,False,False,63.106,23.379,3.2,1,True,3,0,0,39.727,34.536,3,2,3.861,7,441.743,1
sim-00008,fatigable,8,graph_algorithms-item-8,graph_algorithms,hard,8,0.132904,0.60996,False,False,77.665,27.072,4.28,1,True,3,186.874,2.799,50.594,34.536,4,2,4.789,8,621.324,1
sim-00008,fatigable,9,trees_and_bst-item-9,trees_and_bst,hard,9,0.11949,0.721994,False,False,85.889,23.92,4.909,1,True,4,0,0,61.968,34.536,2,5,6.092,9,772.998,1
sim-00008,fatigable,10,application_protocols-item-10,application_protocols,hard,10,0.10821,0.840252,False,False,93.268,26.789,6.327,2,True,4,0,0,66.479,34.536,3,3,6.793,10,932.678,1
sim-00008,fatigable,11,ip_addressing-item-11,ip_addressing,easy,1,0.098724,0.964733,True,False,49.823,16.111,6.083,1,True,5,0,0,33.713,34.536,6,6,7.309,11,548.058,1
sim-00008,fatigable,12,routing-item-12,routing,easy,2,0.161914,1.0,False,True,57.139,15.163,5.849,1,True,4,0,0,41.976,34.536,5,3,7.24,12,685.673,1
sim-00008,fatigable,13,heaps-item-13,heaps,easy,3,0.143887,1.0,False,False,62.769,15.275,6.182,2,True,5,0,0,47.494,34.536,6,4,8.455,13,816.002,1
sim-00008,fatigable,14,graphs-item-14,graphs,medium,4,0.128727,1.0,False,True,65.055,18.087,5.58,2,True,4,0,0,46.969,34.536,5,2,6.696,14,910.776,1
sim-00008,fatigable,15,scheduling-item-15,scheduling,medium,5,0.115978,1.0,True,False,66.382,17.94,7.236,1,True,4,0,0,48.443,34.536,6,2,7.725,15,995.736,1
sim-00008,fatigable,16,greedy_algorithms-item-16,greedy_algorithms,medium,6,0.176424,1.0,False,False,78.165,18.764,6.382,2,True,4,0,0,59.401,34.536,6,4,8.068,16,1250.646,1
sim-00008,fatigable,17,classes_and_objects-item-17,classes_and_objects,medium,7,0.156089,1.0,False,True,84.097,30.325,7.218,1,True,5,0,0,53.772,34.536,7,4,7.907,17,1429.645,1
sim-00008,fatigable,18,deadlocks-item-18,deadlocks,hard,8,0.138989,1.0,False,False,81.231,20.314,6.918,1,True,4,0,0,60.917,34.536,4,4,7.455,18,1462.165,1
sim-00008,fatigable,19,dynamic_programming-item-19,dynamic_programming,hard,9,0.124608,1.0,False,False,91.813,36.187,6.018,1,True,5,0,0,55.627,34.536,5,4,7.291,19,1744.453,1
sim-00008,fatigable,20,application_protocols-item-20,application_protocols,hard,10,0.112514,1.0,False,False,95.719,28.449,6.767,1,True,5,0,0,67.27,34.536,5,2,7.986,20,1914.378,1
sim-00008,fatigable,21,network_security-item-21,network_security,easy,1,0.102343,1.0,True,False,51.746,16.818,5.997,1,True,4,0,0,34.928,34.536,5,2,7.742,21,1086.671,1
sim-00008,fatigable,22,indexing_optimization-item-22,indexing_optimization,easy,2,0.164958,1.0,False,False,53.48,18.756,6.486,1,True,4,0,0,34.725,34.536,4,3,7.292,22,1176.571,1
sim-00008,fatigable,23,arrays_and_lists-item-23,arrays_and_lists,easy,3,0.146447,1.0,False,False,61.853,22.224,6.497,1,True,5,0,0,39.629,34.536,6,3,7.273,23,1422.611,1
sim-00008,fatigable,24,stacks_and_queues-item-24,stacks_and_queues,medium,4,0.130879,1.0,False,False,66.155,20.949,7.152,2,True,4,0,0,45.205,34.536,4,3,6.495,24,1587.709,1
sim-00008,fatigable,25,stacks_and_queues-item-25,stacks_and_queues,medium,5,0.117788,1.0,False,False,77.614,28.585,6.597,1,True,5,0,0,49.029,34.536,4,5,7.407,25,1940.346,1
sim-00008,fatigable,26,normalization-item-26,normalization,medium,6,0.106778,1.0,False,True,72.556,19.472,7.821,1,True,5,0,0,53.084,34.536,7,5,6.917,26,1886.455,1
sim-00008,fatigable,27,scheduling-item-27,scheduling,medium,7,0.09752,1.0,False,False,78.816,23.12,6.385,2,True,4,0,0,55.696,34.536,6,3,6.425,27,2128.03,1
sim-00008,fatigable,28,divide_and_conquer-item-28,divide_and_conquer,hard,8,0.089734,1.0,False,False,88.705,29.119,7.323,1,True,4,0,0,59.585,34.536,5,4,8.004,28,2483.738,1
sim-00008,fatigable,29,routing-item-29,routing,hard,9,0.083186,1.0,False,True,87.017,27.339,6.617,1,True,4,0,0,59.678,34.536,4,6,7.33,29,2523.488,1
sim-00008,fatigable,30,network_security-item-30,network_security,hard,10,0.077679,1.0,False,False,90.98,35.415,7.572,1,True,5,0,0,55.565,34.536,6,6,7.252,30,2729.405,1
sim-00009,steady,1,divide_and_conquer-item-1,divide_and_conquer,easy,1,0.340797,0.0,True,False,12.483,4.828,1.371,1,False,2,509.83,19.592,7.655,46.592,3,1,1.176,1,12.483,0
sim-00009,steady,2,classes_and_objects-item-2,classes_and_objects,easy,2,0.373573,0.015692,True,False,30.495,8.427,0,1,False,1,947.271,39.323,22.068,46.592,0,1,0.097,2,60.991,1
sim-00009,steady,3,concurrency_control-item-3,concurrency_control,easy,3,0.401436,0.032811,True,False,28.675,10.94,0.411,1,False,1,982.164,21.907,17.735,46.592,2,2,0.609,3,86.026,0
sim-00009,steady,4,scheduling-item-4,scheduling,medium,4,0.425124,0.051356,False,False,34.586,9.493,0.821,1,False,1,1028.839,42.074,25.093,46.592,1,0,1.219,4,138.344,1
sim-00009,steady,5,advanced_algorithms-item-5,advanced_algorithms,medium,5,0.370375,0.071327,False,False,33.501,9.308,1.269,1,False,1,1233.867,24.64,24.193,46.592,1,1,1.433,5,167.504,1
sim-00009,steady,6,stacks_and_queues-item-6,stacks_and_queues,medium,6,0.32383,0.092726,True,False,48.796,16.903,1.496,1,False,2,1310.993,53.672,31.893,46.592,2,1,1.252,6,292.776,1
sim-00009,steady,7,trees_and_bst-item-7,trees_and_bst,medium,7,0.359149,0.11555,False,False,52.566,17.408,1.555,1,False,1,1037.62,50.299,35.158,46.592,0,3,0.122,7,367.96,0
sim-00009,steady,8,divide_and_conquer-item-8,divide_and_conquer,hard,8,0.314287,0.139802,False,False,61.9,15.644,1.304,1,False,2,1296.077,26.507,46.257,46.592,2,1,1.582,8,495.203,0
sim-00009,steady,9,routing-item-9,routing,hard,9,0.276148,0.165479,False,True,65.327,17.465,1.865,1,False,2,1790.356,13.229,47.861,46.592,3,2,1.682,9,587.941,0
sim-00009,steady,10,transactions_acid-item-10,transactions_acid,hard,10,0.243725,0.192584,False,False,76.718,28.264,1.374,2,False,2,1421.164,29.439,48.454,46.592,3,1,1.866,10,767.181,1
sim-00009,steady,11,routing-item-11,routing,easy,1,0.216161,0.221115,False,False,25.348,7.67,2.099,1,False,2,389.697,14.694,17.678,46.592,4,1,2.969,11,278.826,1
sim-00009,steady,12,heaps-item-12,heaps,easy,2,0.192728,0.236807,False,False,32.606,11.717,1.706,1,False,2,1052.619,25.356,20.888,46.592,3,3,2.533,12,391.27,1
sim-00009,steady,13,inheritance_polymorphism-item-13,inheritance_polymorphism,easy,3,0.172807,0.253925,False,False,37.488,10.386,1.077,1,False,3,900.846,43.06,27.102,46.592,4,2,2.569,13,487.339,0
sim-00009,steady,14,transport_protocols-item-14,transport_protocols,medium,4,0.155872,0.27247,False,False,45.523,17.115,1.46,1,False,3,1435.183,15.793,28.408,46.592,3,3,2.016,14,637.317,0
sim-00009,steady,15,synchronization-item-15,synchronization,medium,5,0.141474,0.292442,False,False,53.068,19.152,2.39,1,False,3,1279.331,18.84,33.917,46.592,3,3,1.984,15,796.026,1
